p,ford,fI,fII
112157329,2490,277,138
112158169,2616,320,116
112159009,2472,276,136
112160281,2550,287,138
112160689,2766,316,145
112161001,1830,201,104
112161169,2940,344,146
112162129,2706,301,150
112162201,3114,358,161
112162801,2682,303,144
112162849,2772,313,149
112162969,2850,336,139
112165489,4170,488,207
112166209,2382,264,133
112166569,2484,284,130
112166881,2730,333,122
112167001,2250,249,126
112167049,2838,315,158
112168009,3210,372,163
112168249,2376,260,136
112168729,2424,265,139
112169569,2454,298,111
112170601,2124,256,98
112170769,2538,280,143
112171201,2142,243,114
112171249,2382,278,119
112172041,2388,272,126
112172209,2664,304,140
112173049,2184,255,109
112173289,3024,339,165
112173961,2718,313,140
112174969,2466,287,124
112176481,2106,237,114
112177321,2778,302,161
112177921,2232,270,102
112178161,2478,287,126
112178761,3174,384,145
112178809,2814,314,155
112179841,2706,337,114
112180441,3102,368,149
112180609,2646,311,130
112181449,2868,307,171
112182001,2322,266,121
112182841,1974,237,92
112183009,2478,296,117
112183849,2808,315,153
112184689,2376,264,132
112185049,2892,318,164
112185361,2226,262,109
112185721,2892,346,136
112186561,2022,235,102
112186729,3396,415,151
112187401,2046,249,92
112188001,2904,331,153
112188409,3558,434,159
112189249,2466,286,125
112189729,3072,363,149
112191241,2670,323,122
112191361,2994,347,152
112191529,2400,277,123
112192609,2118,247,106
112193281,2208,259,109
112193449,2838,320,153
112194769,2406,258,143
112194889,2712,316,136
112194961,2682,295,152
112195609,2454,286,123
112196281,3024,356,148
112196449,2484,292,122
112196641,2838,314,159
112196809,2136,249,107
112198969,1752,197,95
112199089,3108,393,125
112199641,1974,223,106
112200001,1740,209,81
112201009,3048,333,175
112203121,2694,327,122
112203841,2370,277,118
112204009,2520,285,135
112204129,2280,273,107
112204201,2538,302,121
112204849,2736,327,129
112204969,2832,315,157
112205209,2718,306,147
112205521,2160,236,124
112205689,2466,295,116
112206529,2730,319,136
112206649,1992,208,124
112207489,1932,216,106
112209241,2484,303,111
112210249,3420,406,164
112210849,2430,265,140
112211401,2784,323,141
112211689,2760,329,131
112212769,2052,222,120
112213201,2682,302,145
112213369,2676,321,125
112213609,2400,275,125
112214041,2250,241,134
112214449,2490,299,116
112214881,2844,330,144
112215601,2346,283,108
112215721,1968,234,94
112215769,2796,324,142
112215889,2976,359,137
112216801,2400,284,116
112217569,2802,314,153
112218961,3060,367,143
112219489,2838,323,150
112220089,2490,314,101
112221601,2784,322,142
112222609,2706,333,118
112222849,2226,248,123
112223161,2760,310,150
112223281,2136,247,109
112223521,2424,270,134
112224001,2376,287,109
112224121,2562,292,135
112224841,1830,214,91
112225129,2640,294,146
112226041,2868,327,151
112228729,2766,310,151
112229041,2400,272,128
112229329,2004,215,119
112230049,2610,297,138
112230241,2862,324,153
112230721,1890,211,104
112231729,2352,267,125
112232089,3174,355,174
112232401,2364,270,124
112234201,2754,334,125
112234609,2652,306,136
112235041,2388,276,122
112236049,2196,256,110
112236961,1986,233,98
112237129,1806,198,103
112237561,2622,306,131
112237969,2250,271,104
112239481,2562,309,118
112239649,2472,274,138
112240081,3222,368,169
112240969,2112,243,109
112241329,2664,312,132
112241761,2280,251,129
112242601,1674,191,88
112242649,2034,248,91
112242769,2652,307,135
112242841,2484,293,121
112243441,3186,374,157
112244161,2766,327,134
112244281,2892,346,136
112244449,2628,324,114
112244689,3222,384,153
112245841,2448,275,133
112247689,1926,234,87
112248049,2628,310,128
112248481,3132,372,150
112248649,2844,351,123
112249201,2178,255,108
112249369,2202,252,115
112250041,2382,284,113
112250401,2910,330,155
112250569,3492,401,181
112251049,1836,206,100
112251241,2808,324,144
112252249,2574,277,152
112252681,2514,295,124
112252849,2682,316,131
112253761,2670,295,150
112254601,3216,369,167
112255441,2166,240,121
112255609,2664,315,129
112256281,2214,270,99
112257049,3000,376,124
112257601,2238,245,128
112258801,2526,298,123
112260121,2658,308,135
112260289,2310,286,99
112260481,2544,290,134
112260961,1980,236,94
112261249,1992,218,114
112261921,2640,320,120
112263601,2766,324,137
112264489,2688,319,129
112264849,2280,252,128
112265449,2316,262,124
112266361,2304,255,129
112266529,3144,367,157
112266961,2658,300,143
112267369,2046,231,110
112267849,1962,225,102
112268521,2400,274,126
112268881,2466,274,137
112269481,1812,202,100
112269721,2526,281,140
112269889,3180,350,180
112270201,2406,280,121
112271329,2202,257,110
112272169,2304,266,118
112272241,1932,210,112
112272409,3114,363,156
112273009,3084,390,124
112273561,2676,297,149
112273849,2586,301,130
112273921,2508,281,137
112274521,2958,338,155
112275409,2028,242,96
112275529,2142,246,111
112276249,2940,343,147
112276369,2874,330,149
112276921,2538,274,149
112277041,3360,389,171
112277089,2382,281,116
112277281,2226,266,105
112277449,3204,387,147
112278601,2862,327,150
112278769,2046,223,118
112279729,1752,191,101
112280281,1740,175,115
112281289,2940,361,129
112282081,2496,290,126
112282129,2382,270,127
112282801,2418,292,111
112283161,2232,256,116
112284169,3756,419,207
112284649,1932,223,99
112284769,2622,296,141
112285681,2382,268,129
112286281,2796,306,160
112287121,2130,251,104
112287289,2334,277,112
112288201,2376,269,127
112288801,2190,248,117
112290481,2034,243,96
112290889,2820,317,153
112291369,2340,279,111
112291489,3000,342,158
112291561,2592,305,127
112292161,3150,352,173
112292329,2688,305,143
112292569,1914,221,98
112293001,2808,328,140
112294249,2784,323,141
112294561,2172,246,116
112296361,2988,317,181
112297369,2604,305,129
112298881,2484,298,116
112299289,2148,258,100
112300609,2382,276,121
112300729,2394,276,123
112301641,2088,240,108
112302241,2448,300,108
112303249,2928,345,143
112303489,2580,294,136
112304809,3090,345,170
112305001,1560,190,70
112305769,2508,302,116
112306609,2316,263,123
112307449,1944,226,98
112308841,2730,319,136
112309009,2388,294,104
112309129,2850,327,148
112309369,2226,253,118
112311721,3078,350,163
112311889,3012,352,150
112312201,1680,189,91
112312729,1788,194,104
112313041,2118,245,108
112313329,3240,384,156
112313881,1890,214,101
112314001,2766,319,142
112315009,1680,189,91
112315561,2742,324,133
112315729,2646,312,129
112315921,1848,202,106
112316089,2790,321,144
112316401,2352,268,124
112317529,2466,291,120
112318081,2328,279,109
112318249,3102,349,168
112318369,2460,271,139
112319209,2868,362,116
112319761,2400,280,120
112320121,2796,343,123
112320961,2460,297,113
112321129,3060,362,148
112322401,2124,230,124
112322449,3822,428,209
112322569,2772,336,126
112323481,2610,298,137
112323961,2670,327,118
112324969,1776,189,107
112326169,3276,380,166
112326601,1896,221,95
112326649,2682,314,133
112327441,2814,335,134
112327489,3078,322,191
112329001,2202,258,109
112329961,2208,241,127
112331041,2454,273,136
112331521,1704,187,97
112331809,3234,396,143
112333321,1938,219,104
112333729,2610,286,149
112334329,2622,312,125
112334881,2892,339,143
112335001,1992,213,119
112335169,2142,247,110
112336009,2820,349,121
112337569,2910,362,123
112338409,2598,298,135
112339081,2580,300,130
112339441,2478,287,126
112339921,2292,258,124
112340929,2082,243,104
112341121,1992,224,108
112341721,2688,304,144
112343281,2172,269,93
112343401,1992,235,97
112343641,2190,261,104
112344409,2916,376,110
112345249,1464,172,72
112345921,2124,252,102
112345969,2760,339,121
112346809,2610,304,131
112347481,1674,199,80
112347601,2544,294,130
112347649,2172,243,119
112348009,2070,239,106
112349329,1950,222,103
112349449,2682,325,122
112349521,2568,315,113
112349689,1962,223,104
112351201,2490,281,134
112351801,2316,267,119
112351969,3138,380,143
112352521,2562,299,128
112352809,2520,282,138
112353361,2298,250,133
112353529,2718,317,136
112354321,2394,284,115
112354369,2340,271,119
112355041,2070,261,84
112355401,2790,338,127
112356841,2706,325,126
112356889,2712,311,141
112357081,2040,227,113
112358929,2172,244,118
112359241,2382,281,116
112359529,2382,284,113
112359769,2364,291,103
112360609,3096,358,158
112360921,2226,264,107
112361281,2952,344,148
112361761,2880,348,132
112361929,2256,259,117
112362721,2544,279,145
112362769,2772,323,139
112362961,2424,281,123
112363129,3144,357,167
112363609,2904,316,168
112363729,2454,282,127
112363969,2088,244,104
112364281,2196,256,110
112364401,3342,389,168
112364569,1932,235,87
112365241,2046,225,116
112365289,1944,191,133
112366081,1860,208,102
112366321,2814,326,143
112367089,2400,274,126
112367809,2244,237,137
112368169,1614,189,80
112368481,2424,301,103
112369009,2802,320,147
112369441,3318,387,166
112369681,2724,312,142
112370281,1728,182,106
112370449,2508,280,138
112370521,3252,365,177
112372369,2694,306,143
112372801,2502,288,129
112373881,2268,260,118
112374649,2550,286,139
112375561,2358,273,120
112376041,3348,418,140
112376401,2142,244,113
112377049,2514,294,125
112377169,2664,311,133
112377409,2334,267,122
112377721,2244,265,109
112378561,2598,286,147
112378681,2952,325,167
112380241,2616,308,128
112380601,2502,280,137
112380769,3018,332,171
112381609,2886,324,157
112381921,2346,275,116
112382089,2340,247,143
112383769,2190,236,129
112384729,3216,391,145
112384801,2052,237,105
112385401,3150,361,164
112385641,2424,256,148
112386481,2718,318,135
112387321,2196,264,102
112388329,2664,310,134
112388641,2604,297,137
112388761,2688,315,133
112388929,1920,210,110
112389481,2256,250,126
112389649,2502,298,119
112389841,2868,321,157
112390441,2736,327,129
112391161,2472,286,126
112393129,2070,248,97
112393201,3156,347,179
112396201,2178,261,102
112396321,2184,254,110
112397161,3132,380,142
112398241,2544,301,123
112398721,2598,289,144
112399249,2388,265,133
112399681,2274,253,126
112399849,2862,319,158
112399921,3288,386,162
112400401,1842,220,87
112400569,2514,306,113
112401409,2484,288,126
112402201,2232,273,99
112403761,2550,300,125
112404049,1800,200,100
112404121,2814,339,130
112404601,2406,292,109
112404769,2460,270,140
112404961,2352,262,130
112405129,2946,330,161
112405801,2736,317,139
112406449,2190,218,147
112408129,2520,287,133
112408249,3102,377,140
112408489,2712,316,136
112408801,2670,335,110
112408969,3114,389,130
112410481,2538,277,146
112410841,3540,412,178
112411009,2406,272,129
112412161,2184,243,121
112413001,2238,260,113
112413361,2880,338,142
112413529,2796,338,128
112414129,2268,278,100
112415209,2184,247,117
112415521,2190,240,125
112416361,2406,275,126
112416649,2736,297,159
112417489,2778,313,150
112420249,3054,356,153
112420681,2388,279,119
112420921,2340,275,115
112421521,2496,296,120
112422529,2520,304,116
112423921,2370,278,117
112424041,2544,292,132
112424449,2172,262,100
112424929,2256,267,109
112425961,3624,420,184
112427449,2658,287,156
112427569,2640,313,127
112430089,2658,315,128
112430641,2448,287,121
112430761,2544,285,139
112431001,2490,305,110
112433161,2706,283,168
112433329,2484,300,114
112433449,2826,333,138
112433689,1848,217,91
112434841,2844,331,143
112435009,2688,313,135
112435801,2130,247,108
112435969,2964,329,165
112436041,1566,172,89
112436209,2376,284,112
112436641,2112,238,114
112436809,2064,245,99
112437049,2598,312,121
112439329,3294,393,156
112439401,2460,292,118
112440049,2736,315,141
112441081,2304,264,120
112441561,1968,225,103
112441921,1932,232,90
112442089,2814,323,146
112443241,1548,177,81
112444081,2490,305,110
112444201,2166,251,110
112444609,2700,300,150
112444921,2304,262,122
112445449,2232,264,108
112445881,2970,341,154
112446049,2082,241,106
112447969,2658,301,142
112449289,2316,279,107
112449409,2628,309,129
112450489,2742,336,121
112450969,2424,269,135
112451161,2736,329,127
112452601,2604,308,126
112453009,2808,319,149
112453321,3198,366,167
112453681,3138,356,167
112454161,1932,220,102
112454689,3558,408,185
112455529,2526,281,140
112456009,2484,271,143
112456129,2886,347,134
112456369,1650,193,82
112456969,2322,264,123
112457809,2952,352,140
112458481,2838,316,157
112458529,2634,284,155
112458649,2790,322,143
112460401,2310,250,135
112461721,2478,271,142
112461841,3096,375,141
112462921,2352,266,126
112463521,2244,246,128
112463569,1776,196,100
112464601,3066,330,181
112465369,2178,240,123
112465609,2076,234,112
112466041,2454,304,105
112466281,3420,390,180
112466881,2388,295,103
112466929,2166,252,109
112467601,1986,241,90
112467889,2538,308,115
112468129,2772,314,148
112468729,3420,381,189
112469641,3018,336,167
112469809,3006,352,149
112472161,2490,265,150
112473001,2952,325,167
112473601,2070,255,90
112474009,2892,345,137
112474489,2958,330,163
112475329,3012,361,141
112476121,2880,321,159
112476289,2550,275,150
112477129,3138,375,148
112477369,2016,242,94
112477681,2448,285,123
112478209,2784,313,151
112478521,2130,225,130
112479481,2502,285,132
112480201,2190,253,112
112480321,2526,292,129
112482049,2304,256,128
112483009,2484,285,129
112483081,2916,339,147
112483561,2556,308,118
112484521,2598,302,131
112484929,3222,379,158
112485361,2298,253,130
112485601,2772,326,136
112486249,2322,274,113
112486921,3084,364,150
112487209,3522,418,169
112487449,2736,314,142
112488049,2958,367,126
112488601,2424,273,131
112488889,2748,317,141
112489129,2298,268,115
112490809,2832,339,133
112491121,2340,259,131
112491481,2538,298,125
112491649,3744,417,207
112491961,2568,293,135
112492249,1638,202,71
112492921,2448,293,115
112493809,2616,306,130
112494001,1932,197,125
112494169,2820,335,135
112495441,2538,291,132
112495849,2730,299,156
112496281,2856,366,110
112498201,2280,239,141
112498849,1956,231,95
112499641,2160,246,114
112500529,2892,327,155
112500649,2700,297,153
112501369,4212,492,210
112502041,2520,274,146
112502329,2322,257,130
112502881,2238,249,124
112503049,2718,286,167
112503169,2850,322,153
112504009,2784,349,115
112504081,2754,315,144
112505521,3426,394,177
112507441,2748,325,133
112508281,2766,315,146
112508761,2298,272,111
112508881,2100,240,110
112509121,2442,291,116
112509601,2430,282,123
112509769,3384,417,147
112509889,3084,360,154
112510441,2622,299,138
112510561,2580,307,123
112511281,2022,238,99
112511449,2220,270,100
112511809,2796,341,125
112512289,2988,349,149
112513081,2454,265,144
112513129,2976,343,153
112513249,2784,306,158
112513969,2466,273,138
112515841,1620,191,79
112516441,2958,348,145
112516609,2394,284,115
112517281,2802,325,142
112517521,2412,291,111
112518169,2598,293,140
112519201,2676,312,134
112519369,2748,306,152
112519969,2406,283,118
112521049,2100,243,107
112521361,2730,307,148
112521889,2802,323,144
112522321,2616,310,126
112522489,2136,232,124
112523041,2160,246,114
112523209,2850,319,156
112523881,2334,275,114
112524409,3138,335,188
112525561,2454,285,124
112528249,2418,281,122
112528921,2880,327,153
112529449,2538,287,136
112530601,2658,291,152
112532569,2772,325,137
112533121,2232,251,121
112533241,2802,332,135
112533481,2388,275,123
112534801,2178,263,100
112535089,2838,332,141
112535329,1896,220,96
112535809,2046,224,117
112537681,2232,247,125
112537849,2748,321,137
112538161,2346,277,114
112538329,2898,322,161
112538689,2682,321,126
112540009,3288,362,186
112540201,2292,285,97
112541521,2058,239,104
112541809,2718,326,127
112542721,2862,306,171
112543201,2172,240,122
112543369,2430,274,131
112543489,2382,278,119
112544161,2190,248,117
112544209,2988,353,145
112545001,2886,326,155
112545409,2574,301,128
112545889,2226,253,118
112546009,1938,216,107
112546081,3252,387,155
112546249,3036,341,165
112546561,2580,286,144
112546849,2190,247,118
112547401,2502,301,116
112547761,2922,369,118
112549081,2754,331,128
112549201,2784,326,138
112549441,2430,278,127
112550209,2418,265,138
112551721,2454,270,139
112551961,2976,347,149
112552129,2466,282,129
112552441,2760,332,128
112552969,2424,261,143
112553449,2898,343,140
112553641,2358,275,118
112554289,2070,238,107
112554649,2094,242,107
112555129,2868,329,149
112555801,2598,310,123
112555921,2232,252,120
112556329,2934,331,158
112558321,2640,284,156
112558441,2298,268,115
