p,ford,fI,fII
1008223969,3774,414,215
1008224449,2970,334,161
1008227089,3528,401,187
1008229009,5046,649,192
1008229609,3198,387,146
1008229681,4224,499,205
1008230449,4218,507,196
1008230689,4326,504,217
1008231001,3606,452,149
1008232201,3264,359,185
1008233041,3030,359,146
1008235321,3402,390,177
1008235369,3084,368,146
1008235729,3948,459,199
1008236209,3756,457,169
1008236329,3342,400,157
1008236401,4242,505,202
1008237169,3528,435,153
1008238009,3456,411,165
1008238729,3270,377,168
1008238849,3768,427,201
1008238921,5652,649,293
1008239929,3420,406,164
1008240241,3348,400,158
1008242041,3774,444,185
1008243121,3702,433,184
1008243601,3468,409,169
1008244129,4812,547,255
1008245281,3930,489,166
1008245569,3462,393,184
1008246121,2778,327,136
1008247129,5502,672,245
1008248161,4212,499,203
1008249841,3840,441,199
1008251281,3408,389,179
1008251449,3984,461,203
1008252001,3222,372,165
1008252169,4410,512,223
1008252529,3018,356,147
1008253849,3396,386,180
1008254041,2982,356,141
1008254641,3576,409,187
1008255649,4032,465,207
1008257209,3984,495,169
1008259009,3408,396,172
1008259561,3462,392,185
1008259921,4698,534,249
1008260401,2952,351,141
1008260569,3330,407,148
1008260761,3606,415,186
1008261409,3504,409,175
1008261769,3996,458,208
1008262081,2964,346,148
1008262249,3564,408,186
1008262441,3642,432,175
1008262609,4140,459,231
1008263281,3510,412,173
1008264121,3492,410,172
1008264601,3798,432,201
1008264769,3954,476,183
1008264889,3546,404,187
1008265129,3246,363,178
1008265441,3318,403,150
1008266641,3744,450,174
1008267241,4164,491,203
1008267289,3708,432,186
1008267409,4098,474,209
1008268081,4506,512,239
1008268489,3840,429,211
1008269161,3960,471,189
1008270001,3504,414,170
1008272281,2580,295,135
1008273289,2682,304,143
1008275881,3852,455,187
1008276721,4494,514,235
1008276889,3702,391,226
1008277321,3846,459,182
1008278569,4098,469,214
1008279409,3546,410,181
1008279721,3642,422,185
1008279841,4572,542,220
1008280561,3348,399,159
1008281689,3876,457,189
1008283921,4080,478,202
1008284041,3666,430,181
1008284089,4740,558,232
1008284881,3792,433,199
1008285049,3540,423,167
1008285721,2850,322,153
1008285961,3378,393,170
1008286561,4818,551,252
1008286969,5322,601,286
1008287641,3402,416,151
1008288121,3312,379,173
1008288289,4110,492,193
1008289129,3168,360,168
1008289921,3456,403,173
1008290161,3978,487,176
1008290329,4182,466,231
1008290641,3126,376,145
1008290761,3294,383,166
1008290929,4122,479,208
1008292489,4716,546,240
1008293521,2952,331,161
1008294841,3030,350,155
1008295129,4530,523,232
1008295201,3168,385,143
1008295369,3270,387,158
1008295681,4206,494,207
1008295969,4740,589,201
1008296689,3096,377,139
1008297361,3360,403,157
1008298201,2526,293,128
1008299209,3924,474,180
1008300169,3918,478,175
1008301249,3798,430,203
1008301729,3636,435,171
1008301849,2988,339,159
1008302401,3078,346,167
1008302761,4086,449,232
1008304201,4242,504,203
1008305209,4428,538,200
1008306889,4314,541,178
1008307969,3462,393,184
1008309241,3870,465,180
1008310249,3708,432,186
1008310489,4020,488,182
1008310801,2652,292,150
1008311809,4368,544,184
1008312841,3048,341,167
1008313849,3648,429,179
1008314161,3264,408,136
1008314521,3870,434,211
1008316009,3870,474,171
1008316201,4356,520,206
1008317041,2508,283,135
1008317521,3546,405,186
1008317809,3666,411,200
1008318721,3240,392,148
1008319201,4098,478,205
1008319321,3210,367,168
1008319489,2922,331,156
1008320569,3666,444,167
1008321169,4476,514,232
1008322561,2694,304,145
1008322681,3252,383,159
1008322729,4164,489,205
1008322849,3894,449,200
1008323089,3492,403,179
1008324529,2856,318,158
1008324601,3594,396,203
1008326281,3720,415,205
1008327121,3528,414,174
1008327721,3252,372,170
1008327961,3492,406,176
1008328969,4188,517,181
1008330289,3768,450,178
1008330409,3582,426,171
1008330481,4308,524,194
1008331249,3942,478,179
1008333481,3132,364,158
1008333649,3666,455,156
1008333769,3600,401,199
1008334609,4158,474,219
1008334849,3792,461,171
1008335281,3972,455,207
1008335521,3594,433,166
1008337009,3078,371,142
1008337129,4572,518,244
1008338041,3690,418,197
1008338641,4068,476,202
1008338809,4098,480,203
1008339721,4512,506,246
1008342721,2982,349,148
1008343681,2472,292,120
1008345241,3378,402,161
1008345601,3126,372,149
1008346249,2952,317,175
1008346369,3726,429,192
1008347089,3714,466,153
1008347449,4218,501,202
1008348889,2880,358,122
1008348961,2916,351,135
1008350809,2928,330,158
1008351961,2988,350,148
1008352801,2544,282,142
1008353761,4548,574,184
1008354481,3264,393,151
1008354769,4740,552,238
1008355009,2868,332,146
1008355609,3540,406,184
1008356689,4950,579,246
1008357121,4152,475,217
1008358369,4584,531,233
1008359809,4026,483,188
1008360481,3948,474,184
1008360649,4254,508,201
1008361201,3420,403,167
1008362209,4050,478,197
1008362401,3738,456,167
1008363241,3780,429,201
1008363841,3132,370,152
1008364849,4410,517,218
1008365569,3714,422,197
1008366241,3114,361,158
1008366361,3402,427,140
1008367201,3288,387,161
1008367441,3516,424,162
1008367609,4956,612,214
1008369601,3462,419,158
1008371281,4086,452,229
1008372649,4074,496,183
1008372961,3240,400,140
1008373081,3774,437,192
1008373129,3684,416,198
1008373489,4380,517,213
1008373801,3162,356,171
1008374161,3372,387,175
1008375001,2958,363,130
1008375481,3468,426,152
1008376321,4116,506,180
1008376609,3168,353,175
1008376849,3798,428,205
1008377521,4542,581,176
1008378529,3774,411,218
1008380209,3414,401,168
1008381721,3150,367,158
1008383209,3354,383,176
1008383329,4704,549,235
1008384001,3366,391,170
1008384049,3768,407,221
1008384889,3402,417,150
1008385009,2676,308,138
1008385249,3516,423,163
1008387241,3618,407,196
1008387769,4698,545,238
1008388081,3846,428,213
1008388369,3522,421,166
1008388921,3540,443,147
1008389209,2814,330,139
1008389449,3222,369,168
1008390601,2790,330,135
1008390769,3072,355,157
1008390961,3420,423,147
1008391561,3084,363,151
1008391801,3474,407,172
1008392401,3204,376,158
1008392809,3714,449,170
1008393121,3078,380,133
1008393649,3450,396,179
1008394489,3786,439,192
1008394921,3660,414,196
1008395161,4464,512,232
1008395329,3948,483,175
1008395809,4728,560,228
1008395929,3936,473,183
1008396841,3642,407,200
1008397609,4194,521,178
1008399001,3762,449,178
1008399361,3720,430,190
1008399841,3210,363,172
1008401521,3090,354,161
1008401689,3480,407,173
1008402361,3798,443,190
1008402649,4608,560,208
1008403369,3732,420,202
1008403489,3204,355,179
1008404041,4596,581,185
1008405001,3954,487,172
1008405241,3714,438,181
1008405841,4320,499,221
1008406081,3198,370,163
1008407761,3750,453,172
1008408361,3288,362,186
1008408409,3990,465,200
1008408529,4044,500,174
1008408769,2508,287,131
1008409201,4284,529,185
1008409609,2934,346,143
1008410281,4542,536,221
1008410929,3984,448,216
1008411889,3522,418,169
1008411961,4722,570,217
1008414409,4656,595,181
1008415081,3762,420,207
1008415801,3918,465,188
1008415921,4698,551,232
1008417601,3822,429,208
1008417769,3810,470,165
1008418009,2892,321,161
1008418681,3420,387,183
1008418849,2874,347,132
1008419449,3378,389,174
1008420529,3804,445,189
1008420961,3516,421,165
1008421969,3474,390,189
1008422209,4518,536,217
1008422641,4446,532,209
1008424321,3324,388,166
1008425161,3342,370,187
1008425881,2520,289,131
1008426049,3630,412,193
1008427681,3732,442,180
1008428521,3174,357,172
1008428689,3906,452,199
1008428761,4584,531,233
1008428929,3102,351,166
1008429361,3096,365,151
1008429601,4230,463,242
1008430201,2754,298,161
1008432289,4254,503,206
1008432721,3636,422,184
1008433561,3816,438,198
1008433609,3330,395,160
1008434281,4122,476,211
1008434569,3450,391,184
1008434809,3972,476,186
1008436249,3864,435,209
1008437641,3852,446,196
1008438169,3588,439,159
1008439681,4086,466,215
1008440161,3696,414,202
1008441121,3462,406,171
1008441361,3594,432,167
1008442801,3468,398,180
1008442969,4368,509,219
1008443209,6066,707,304
1008446041,3324,385,169
1008446161,3918,470,183
1008446401,3024,349,155
1008447241,3768,471,157
1008447409,4632,546,226
1008447841,3672,430,182
1008448729,3666,422,189
1008448849,2694,305,144
1008449569,2916,341,145
1008450241,4080,515,165
1008450409,4392,505,227
1008450601,4680,534,246
1008451369,3450,382,193
1008452281,3780,421,209
1008452761,3882,457,190
1008453289,4008,469,199
1008453961,3192,376,156
1008454969,3708,443,175
1008455281,3492,383,199
1008455809,3606,413,188
1008457921,3084,362,152
1008458329,4044,488,186
1008458641,4482,484,263
1008458929,2970,318,177
1008459841,3006,352,149
1008460441,3366,396,165
1008460489,3240,373,167
1008460681,3414,396,173
1008462289,3138,355,168
1008465361,3294,407,142
1008465529,3414,411,158
1008465649,3330,377,178
1008466369,3336,386,170
1008466729,3678,396,217
1008467401,4050,457,218
1008467569,3474,404,175
1008467881,3552,408,184
1008469921,3684,437,177
1008470761,3150,368,157
1008472441,4140,471,219
1008473041,3540,401,189
1008473209,3882,467,180
1008475129,4464,533,211
1008476401,2640,277,163
1008476569,2976,344,152
1008476641,3414,410,159
1008477121,3066,371,140
1008477289,3468,372,206
1008478321,3912,453,199
1008478489,3630,429,176
1008481009,3840,431,209
1008481321,3180,346,184
1008482161,3486,405,176
1008482689,3144,374,150
1008483169,3630,449,156
1008484129,2934,347,142
1008484681,3150,393,132
1008485641,4284,522,192
1008486481,3888,453,195
1008486889,3456,405,171
1008487489,2604,297,137
1008487561,3276,397,149
1008488881,3582,416,181
1008489409,3786,455,176
1008489841,4272,510,202
1008490081,2532,287,135
1008491089,4320,497,223
1008491521,4026,468,203
1008491929,3966,466,195
1008493081,4020,465,205
1008493249,2442,291,116
1008494209,4254,473,236
1008495049,3774,423,206
1008495601,3432,400,172
1008495769,3858,440,203
1008497401,3756,436,190
1008498241,3204,382,152
1008498289,3954,465,194
1008498409,4008,475,193
1008499321,3828,442,196
1008500929,4080,489,191
1008501601,4236,493,213
1008501841,3414,431,138
1008505801,4128,489,199
1008506209,4014,469,200
1008507481,3984,477,187
1008507649,4236,535,171
1008508729,3348,382,176
1008509041,2526,292,129
1008509881,4500,546,204
1008510889,2736,305,151
1008511081,3288,383,165
1008511729,3498,436,147
1008512569,2580,294,136
1008513241,3870,474,171
1008513409,5112,636,216
1008513601,4086,486,195
1008514201,3558,416,177
1008514609,4056,488,188
1008516601,3918,449,204
1008516889,3672,428,184
1008516961,2802,321,146
1008517561,4320,503,217
1008517729,3522,408,179
1008518449,4314,487,232
1008519241,3198,361,172
1008519289,4266,495,216
1008519409,3834,456,183
1008519481,3714,448,171
1008520129,3852,437,205
1008521329,3546,411,180
1008522169,4020,444,226
1008522649,3360,410,150
1008523489,3576,416,180
1008524689,4710,526,259
1008525121,3498,399,184
1008526369,3342,401,156
1008526801,4038,492,181
1008527041,2808,320,148
1008528481,2856,341,135
1008528529,4230,483,222
1008528649,4350,543,182
1008529729,4206,489,212
1008530329,4050,481,194
1008530401,5124,620,234
1008531049,4566,545,216
1008531169,3246,380,161
1008531241,2916,340,146
1008531889,3546,410,181
1008532081,4056,477,199
1008532729,3834,442,197
1008533401,4584,542,222
1008534361,5484,622,292
1008534529,3444,403,171
1008535609,3390,386,179
1008536281,3384,398,166
1008536761,3612,434,168
1008537289,4182,498,199
1008537961,3672,449,163
1008538129,3258,375,168
1008538801,4236,474,232
1008539281,3084,353,161
1008540649,4134,470,219
1008544441,3468,411,167
1008545449,4140,485,205
1008546841,3204,363,171
1008547201,3186,372,159
1008547801,4422,506,231
1008548041,3834,462,177
1008548641,3720,441,179
1008549049,4350,501,224
1008549889,3276,395,151
1008550201,3894,480,169
1008550369,5106,571,280
1008550489,3348,399,159
1008551881,3858,458,185
1008552049,5316,626,260
1008552241,4374,508,221
1008552841,3762,427,200
1008554401,3564,408,186
1008554689,3996,455,211
1008555409,3348,415,143
1008556369,3978,468,195
1008557281,3606,413,188
1008558961,3738,439,184
1008559441,3648,409,199
1008560401,3204,367,167
1008561121,3708,434,184
1008561241,3750,443,182
1008561289,5052,588,254
1008562081,4458,548,195
1008562249,4176,485,211
1008562969,3978,478,185
1008563161,3954,464,195
1008563329,3564,422,172
1008564649,2850,337,138
1008565009,2514,268,151
1008565321,3330,393,162
1008565609,3624,404,200
1008566281,4206,488,213
1008567169,2850,319,156
1008567289,5502,653,264
1008568201,3264,377,167
1008568801,3120,353,167
1008569641,3588,431,167
1008570361,4638,547,226
1008570481,4080,454,226
1008570649,3294,372,177
1008572401,4002,472,195
1008574849,3420,399,171
1008575089,4194,463,236
1008575401,2856,343,133
1008575761,4122,470,217
1008575929,4566,509,252
1008576241,3312,365,187
1008577201,3702,452,165
1008577441,2496,279,137
1008578761,3600,407,193
1008579769,4464,541,203
1008580561,3516,416,170
1008581281,3450,400,175
1008581449,3996,467,199
1008582649,3354,378,181
1008583129,4080,460,220
1008583321,3510,404,181
1008584761,3456,411,165
1008585649,4398,495,238
1008586681,4602,544,223
1008586849,4320,503,217
1008587689,4230,481,224
1008588961,3552,393,199
1008589201,3282,375,172
1008589849,3834,447,192
1008589969,3468,412,166
1008590041,3240,358,182
1008590521,3876,473,173
1008591361,3588,425,173
1008592489,3720,457,163
1008593161,3372,393,169
1008593329,4902,607,210
1008593881,4524,563,191
1008594049,3498,406,177
1008595849,3954,465,194
1008596929,3594,422,177
1008597361,4392,520,212
1008598081,3378,387,176
1008599209,3486,420,161
1008599881,3594,411,188
1008599929,3708,444,174
1008600049,3768,452,176
1008600289,3864,430,214
1008600601,3282,377,170
1008600721,4116,490,196
1008601969,3828,454,184
1008602449,4566,528,233
1008603121,3786,441,190
1008603481,3708,434,184
1008604081,2400,289,111
1008604489,4146,495,196
1008605641,4614,560,209
1008605929,3936,461,195
1008607321,3126,367,154
1008608329,3270,391,154
1008608449,2910,334,151
1008609001,2832,332,140
1008609169,4440,523,217
1008611689,4014,468,201
1008611809,3918,434,219
1008613729,4182,471,226
1008614329,4890,601,214
1008614401,3552,404,188
1008615241,4440,530,210
1008615889,4182,505,192
1008616009,3234,407,132
1008618361,3888,457,191
1008618769,3798,453,180
1008619609,3876,430,216
1008620089,3246,349,192
1008620209,2922,335,152
1008622609,3954,430,229
1008623449,4080,490,190
1008624121,4026,476,195
1008624289,3882,453,194
1008624961,3198,360,173
1008625801,3432,398,174
1008626809,3006,357,144
1008627601,3708,427,191
1008627769,3846,453,188
1008628609,3450,381,194
1008629161,3528,403,185
1008629521,3738,425,198
1008630001,3594,423,176
1008631009,3114,370,149
1008631801,3906,442,209
1008632809,3480,423,157
1008633049,4254,496,213
1008633361,4092,479,203
1008633721,3900,468,182
1008633889,3714,426,193
1008634201,2886,334,147
1008634489,4560,557,203
1008634729,4788,573,225
1008635161,3354,384,175
1008636001,2802,350,117
1008636241,4338,522,201
1008637681,4224,502,202
1008638929,3810,442,193
1008639361,3108,373,145
1008640201,3534,432,157
1008640921,3324,398,156
1008642049,3612,407,195
1008642121,3162,378,149
1008642769,3684,410,204
1008644569,3192,358,174
1008644641,3336,411,145
1008645409,3978,491,172
1008646489,3186,359,172
1008646801,4224,516,188
1008647089,3912,449,203
1008648169,3402,376,191
1008648841,3930,477,178
1008649849,3750,433,192
1008650281,2910,366,119
1008651121,3558,428,165
1008651289,4212,494,208
1008651961,3444,390,184
1008652129,3666,428,183
1008652201,3900,462,188
1008652369,3912,454,198
1008652681,3072,351,161
1008653521,3390,390,175
1008655321,3114,370,149
1008655729,4056,477,199
1008656041,3918,447,206
1008657721,3774,456,173
1008658249,3246,389,152
1008659569,3414,416,153
1008659689,3618,419,184
1008660241,3300,400,150
1008661249,4206,483,218
1008662209,3744,449,175
1008662449,3090,373,142
1008663769,3828,451,187
1008663961,5136,624,232
1008664729,3960,472,188
1008664801,3240,373,167
1008666289,3852,443,199
1008667321,4140,493,197
1008667489,3582,422,175
1008667969,3414,383,186
1008668161,3438,400,173
1008668641,3828,461,177
1008668809,3726,429,192
1008669001,4152,477,215
1008670009,3702,426,191
1008671161,3258,386,157
1008671329,3558,423,170
1008672121,3390,409,156
1008672289,2970,336,159
1008673201,4482,533,214
1008673681,3522,404,183
1008674881,3234,373,166
1008676321,3150,355,170
1008676369,3828,450,188
1008676561,3390,403,162
1008678889,3648,410,198
1008679249,3774,455,174
1008679561,4740,552,238
1008681361,3906,487,164
1008681409,3330,397,158
1008681601,3732,435,187
1008681769,3198,351,182
1008682201,3450,379,196
1008682249,3840,460,180
1008683089,4902,592,225
1008683281,3648,421,187
1008683881,4182,516,181
1008684049,4638,583,190
1008684961,3690,445,170
1008685729,4230,546,159
1008686281,3702,424,193
1008689089,4074,491,188
1008689329,4044,468,206
1008689809,3888,453,195
1008690169,4752,557,235
1008690649,3372,369,193
1008691009,4116,466,220
1008692689,3942,444,213
1008693289,4650,539,236
1008694009,3324,409,145
1008694681,3972,445,217
1008695881,4434,495,244
1008696721,3840,464,176
1008697489,4974,566,263
1008698209,3636,393,213
1008699169,3582,426,171
1008700249,4602,588,179
1008703441,3180,365,165
1008703609,3192,374,158
1008704089,3438,380,193
1008705721,4296,509,207
1008706129,4008,465,203
1008706729,3900,449,201
1008706801,3792,470,162
1008707449,4068,498,180
1008707641,3882,450,197
1008708241,4038,426,247
1008708409,3300,387,163
1008709249,3606,426,175
1008710809,4218,517,186
1008711001,3126,384,137
1008711169,5028,541,297
1008711481,3630,391,214
1008712009,5688,652,296
1008712849,3534,389,200
1008713161,3024,346,158
1008713281,3834,472,167
1008713521,3870,444,201
1008713689,3456,391,185
1008714001,2892,329,153
1008714121,3252,360,182
1008714529,3714,431,188
1008716521,3276,364,182
1008716689,3852,465,177
1008717481,4242,482,225
1008718369,3402,384,183
1008718561,3390,399,166
1008720001,3282,368,179
1008720049,3450,397,178
1008720409,3036,351,155
1008722089,3468,404,174
1008723409,3570,416,179
1008725281,3570,405,190
1008725929,3846,458,183
1008726601,3534,411,178
1008726721,3678,410,203
1008730081,3510,434,151
1008731161,3678,428,185
1008732169,4572,536,226
1008732481,3228,362,176
1008732601,4146,496,195
1008732649,3978,476,187
1008733681,3414,411,158
1008734281,3588,416,182
1008734449,4614,534,235
1008735361,4296,491,225
1008735529,4224,491,213
1008735841,3102,388,129
1008735961,3924,459,195
1008736009,3432,402,170
1008736129,3780,442,188
1008736681,4236,499,207
1008737689,3036,377,129
1008738361,4368,509,219
1008738649,3474,404,175
1008739201,3486,406,175
1008739321,4356,501,225
1008739729,5046,610,231
1008741241,3414,385,184
1008742249,3126,373,148
1008742561,4068,489,189
1008743521,3816,442,194
1008744241,3666,452,159
1008744769,4680,541,239
1008745249,3552,440,152
1008746041,2832,317,155
1008746881,3294,374,175
1008747121,4236,507,199
1008748129,3114,337,182
1008748561,3906,467,184
1008748801,3630,433,172
1008749449,4782,529,268
1008750121,4128,488,200
1008750481,3738,442,181
1008750649,4128,469,219
1008751801,3780,429,201
1008752089,5166,631,230
1008753649,3348,392,166
1008754489,5334,634,255
1008754609,3588,436,162
1008756841,3006,358,143
1008758041,3660,432,178
1008758689,3318,385,168
1008759361,3180,362,168
1008759529,5568,647,281
1008761041,3360,376,184
1008761161,3648,438,170
1008761569,5544,646,278
1008762169,4134,497,192
1008764569,4170,500,195
1008764761,4122,489,198
1008765529,3510,410,175
1008766249,3318,367,186
1008766609,4146,499,192
1008767449,4122,481,206
1008767761,3198,347,186
1008770281,3888,467,181
1008770809,4218,477,226
1008771241,3096,359,157
1008771649,4188,496,202
1008772321,3822,438,199
1008773089,3762,421,206
1008774649,3546,436,155
1008774841,3354,383,176
1008775441,3600,431,169
1008776161,3294,384,165
1008777961,3540,425,165
1008778009,3822,450,187
1008778201,3594,432,167
1008779209,2502,278,139
1008779689,3282,393,154
1008779809,3072,354,158
1008780481,3588,398,200
1008781201,3720,423,197
1008781729,4248,507,201
1008782569,4260,496,214
1008784729,3798,445,188
1008784921,2688,300,148
1008785521,4236,449,257
1008786529,3948,456,202
1008787081,3360,366,194
1008787201,3906,428,223
1008787249,3450,402,173
1008787921,3072,374,138
1008788761,3390,407,158
1008789289,4140,481,209
1008789601,2976,362,134
1008789961,3174,343,186
1008790801,3882,462,185
1008790969,3552,403,189
1008792241,3660,416,194
1008792481,4830,551,254
1008793249,3600,409,191
1008794641,4062,494,183
1008794929,3414,399,170
1008795649,2892,342,140
1008796489,3048,353,155
1008799969,3432,395,177
1008800521,2940,333,157
1008801049,3528,450,138
1008803329,3840,442,198
1008803569,3918,458,195
1008803881,4074,445,234
1008805009,2898,323,160
1008805081,3366,407,154
1008805249,4062,462,215
1008806089,3174,391,138
1008806521,3480,413,167
1008807529,3828,461,177
1008808081,3834,449,190
1008809281,3846,437,204
1008809881,3816,461,175
1008809929,3486,406,175
1008810721,3390,400,165
1008810769,4008,464,204
1008812281,2706,308,143
1008812401,3132,334,188
1008813121,3552,411,181
1008814129,4128,491,197
1008814489,4182,481,216
1008814921,3654,438,171
1008815809,3126,371,150
1008816169,2970,337,158
1008816481,2778,304,159
1008817681,2610,291,144
1008818329,3858,437,206
1008818689,4158,475,218
1008819121,3780,429,201
1008819289,2598,314,119
1008819841,3690,430,185
1008820009,3630,402,203
1008820801,3804,451,183
1008820849,2808,315,153
1008821041,4134,502,187
1008821689,3918,461,192
1008823561,3042,362,145
1008823729,3024,346,158
1008825841,2772,331,131
1008826921,3270,384,161
1008827689,3522,385,202
1008828241,4476,508,238
1008828361,3708,428,190
1008829369,4662,552,225
1008829609,4692,539,243
1008830089,3600,401,199
1008831121,3018,349,154
1008831721,3576,409,187
1008832129,6522,746,341
1008832729,4506,570,181
1008832801,3312,373,179
1008833401,3504,395,189
1008834121,3774,442,187
1008835129,3000,365,135
1008835249,2934,362,127
1008835489,3636,428,178
1008837169,3798,425,208
1008837769,4002,460,207
1008838009,3426,403,168
1008838321,3342,409,148
1008838849,4638,569,204
1008841681,3222,368,169
1008842689,3522,410,177
1008842881,4428,514,224
1008844201,3054,336,173
1008845041,3048,345,163
1008846409,4470,507,238
1008846721,3222,353,184
1008847729,3840,458,182
1008849601,3570,435,160
1008849769,3558,401,192
1008850369,4266,506,205
1008851209,3270,386,159
1008851881,4404,563,171
1008852121,3204,378,156
1008855241,3054,354,155
1008855409,3468,399,179
1008855961,3024,350,154
1008856249,3300,385,165
1008856969,4314,503,216
1008857329,4020,465,205
1008857761,4482,518,229
1008858841,4254,488,221
1008859681,3900,460,190
1008860161,2748,321,137
1008861289,4200,505,195
1008861961,3624,419,185
1008862009,3198,367,166
1008862201,3726,433,188
1008862369,4092,476,206
1008863041,3906,451,200
1008863641,3402,398,169
1008864361,4524,514,240
1008864889,4236,508,198
1008865321,3570,394,201
1008865729,3252,388,154
1008866041,3456,395,181
1008866329,3816,466,170
1008866401,4056,492,184
1008867001,3462,422,155
1008867889,4842,526,281
1008869761,3342,376,181
1008870769,3324,393,161
1008871441,3840,427,213
1008872041,3378,409,154
1008873049,4962,583,244
1008873601,3552,398,194
1008873961,4332,525,197
1008875449,4368,485,243
1008876241,4638,511,262
1008876409,3588,420,178
1008876481,4212,494,208
1008877081,3504,431,153
1008878089,5706,654,297
1008878809,3120,370,150
1008879649,3450,419,156
1008880489,3426,384,187
1008881161,3702,418,199
1008882001,3510,416,169
1008882169,2520,289,131
1008882529,3630,416,189
1008882961,3930,438,217
1008884881,3414,384,185
1008885481,3810,421,214
1008885529,3978,465,198
1008886321,3240,382,158
1008886561,3606,421,180
1008886729,4152,487,205
1008887401,3558,419,174
1008887569,4320,497,223
1008888841,3042,339,168
1008889681,4314,514,205
1008890089,3156,365,161
1008890521,3192,368,164
1008891529,3528,405,183
1008891601,3102,332,185
1008893089,4428,519,219
1008893761,3342,375,182
1008896641,3018,352,151
1008897649,3954,508,151
1008898321,3930,463,192
1008898489,3030,321,184
1008899161,2730,314,141
1008900001,3834,416,223
1008900481,2640,303,137
1008901009,3384,388,176
1008901489,3444,411,163
1008903001,4596,530,236
1008903121,4566,534,227
1008903169,4254,498,211
1008903529,4122,480,207
1008904969,3936,445,211
1008905641,5502,639,278
1008908209,3114,362,157
1008909049,3408,394,174
1008909169,4092,502,180
1008909721,3882,444,203
1008909841,4140,482,208
1008910681,2928,334,154
1008910921,4626,502,269
1008911689,3762,436,191
1008912241,3180,367,163
1008912361,3378,382,181
1008913201,3678,430,183
1008913249,3078,358,155
1008914209,4260,496,214
1008914281,3492,406,176
1008914761,3372,378,184
1008915121,4038,461,212
1008915601,2904,333,151
1008915961,3870,445,200
1008916609,3786,454,177
1008916729,4794,580,219
1008916801,3948,431,227
1008917809,3528,390,198
1008918289,3270,387,158
1008919489,4410,506,229
1008920089,2892,337,145
1008921601,2634,318,121
1008921769,4446,526,215
1008922489,4236,495,211
1008922609,3768,447,181
1008923521,3198,381,152
1008923689,3372,407,155
1008924001,3786,450,181
1008924121,4584,532,232
1008924289,3858,453,190
1008925201,3186,381,150
1008925369,2694,312,137
1008926209,3978,457,206
1008926689,3186,382,149
1008927649,3630,423,182
1008929161,3864,454,190
1008929329,3828,485,153
1008930721,4374,524,205
1008930889,3834,455,184
1008931681,4218,491,212
1008932929,3282,393,154
1008933361,3378,396,167
1008933769,3804,435,199
1008934081,3030,326,179
1008934369,3072,337,175
1008935881,3774,445,184
1008936289,2910,340,145
1008936769,3066,364,147
1008937441,3840,463,177
1008937609,3258,385,158
1008937729,3948,468,190
1008938809,3630,445,160
1008939241,3564,407,187
1008939649,3306,372,179
1008940249,2592,318,114
1008943009,3930,447,208
1008943609,3594,409,190
1008944161,2628,296,142
1008944689,2976,343,153
1008945001,3600,408,192
1008946009,3366,393,168
1008947209,4620,532,238
1008947881,3354,386,173
1008948361,2760,334,126
1008948529,3636,429,177
1008949489,3744,423,201
1008949561,4092,491,191
1008949729,4638,541,232
1008950881,2988,335,163
1008951049,3738,453,170
1008951169,4074,525,154
1008951841,3198,376,157
1008952561,3624,408,196
1008953401,3138,361,162
1008953521,3240,377,163
1008954361,3378,401,162
1008954769,2940,338,152
1008956041,4860,569,241
1008956089,4134,507,182
1008956209,4536,499,257
1008957121,3252,367,175
1008958441,3822,449,188
1008961081,4110,495,190
1008961249,3414,416,153
1008961321,3372,398,164
1008961489,4128,486,202
1008961969,3162,373,154
1008963001,3618,414,189
1008963601,4110,465,220
1008963649,3756,442,184
1008964321,3258,372,171
1008964441,3084,372,142
1008964681,3900,457,193
1008965689,3744,430,194
1008966529,4098,503,180
1008967009,4068,473,205
1008968041,2844,329,145
1008969529,3288,372,176
1008969889,4134,482,207
1008971329,4092,489,193
1008971401,3156,344,182
1008971569,4164,481,213
1008971881,3048,336,172
1008972001,3612,422,180
1008972169,3276,376,170
1008974761,3816,445,191
1008975241,3252,377,165
1008975529,3624,402,202
1008976201,3714,416,203
1008976369,4494,511,238
1008976609,3366,409,152
1008977089,4380,515,215
1008978721,2718,291,162
1008978769,3552,421,171
1008979129,4596,535,231
1008981241,3408,378,190
1008981409,4578,580,183
1008982321,3042,343,164
1008982801,3336,401,155
1008982969,4326,500,221
1008983641,3462,403,174
1008984841,3876,464,182
1008986161,3246,373,168
1008987841,3180,357,173
1008988009,3972,448,214
1008988681,3588,434,164
1008988801,3558,406,187
1008989041,3264,377,167
1008989521,3000,342,158
1008989689,4158,447,246
1008989809,4236,467,239
1008989881,3660,414,196
1008990529,3072,349,163
1008991201,2976,348,148
1008993001,4368,479,249
1008993169,5316,661,225
1008993241,3024,359,145
1008994681,4194,509,190
1008995089,3582,433,164
1008997921,3414,376,193
1008998281,3354,402,157
1008998449,3594,463,136
1008998929,3420,410,160
1008999049,3594,416,183
1008999721,3288,387,161
1008999889,4818,561,242
1009000129,4206,496,205
1009000441,3378,393,170
1009000969,4254,485,224
1009001449,3684,432,182
1009002289,4206,501,200
1009002409,4314,480,239
1009003249,3852,449,193
1009004809,4110,467,218
1009005001,3774,451,178
1009005169,3696,413,203
1009005769,3966,442,219
1009005841,3816,437,199
1009007689,3744,401,223
1009008529,3294,380,169
1009009009,4314,506,213
1009009849,3438,386,187
